Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Days to Ship,Profit Margin %,Revenue Per Unit,Is Loss,Discount Level,Order Year,Order Month,Order Quarter,Fraud Flag,Stock_On_Hand,Reorder_Point,Lead_Time_Days,Units_Sold,Stock_After_Sale,Restock_Needed,Supplier,Warehouse,Unit_Cost,Inventory_Value,Stock_Status
4925,CA-2017-114055,2017-12-25,2017-12-29,Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,90.48,2,0.0,23.5248,4,26.0,45.24,0,No Discount,2017,12,Q4,0,97,20,7,2,95,0,DigiSupply Co.,West Warehouse,33.48,3247.56,In Stock
2827,US-2014-112914,2014-09-25,2014-09-30,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,77041,Central,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2.724,2,0.8,-4.3584,5,-160.0,1.36,1,High,2014,9,Q3,0,160,80,3,2,158,0,OfficeDepot Wholesale,West Warehouse,3.54,566.4,In Stock
7460,CA-2015-137974,2015-04-16,2015-04-18,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,22980,South,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,523.26,9,0.0,125.5824,2,24.0,58.14,0,No Discount,2015,4,Q2,0,193,30,7,9,184,0,HomeBase Wholesale,Central Hub,44.19,8528.67,In Stock
5837,CA-2015-101868,2015-06-09,2015-06-16,Standard Class,MJ-17740,Max Jones,Consumer,United States,Miami,Florida,33178,South,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,72.6,5,0.2,-8.1675,7,-11.25,14.52,1,Low,2015,6,Q2,0,84,35,5,5,79,0,DigiSupply Co.,Central Hub,16.15,1356.6,In Stock
3888,CA-2014-100895,2014-06-02,2014-06-06,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Roswell,Georgia,30076,South,OFF-AR-10004511,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",8.56,2,0.0,2.6536,4,31.0,4.28,0,No Discount,2014,6,Q2,0,61,60,3,2,59,1,StationeryHub,West Warehouse,2.95,179.95,Low Stock
1982,CA-2015-119592,2015-12-14,2015-12-16,Second Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Columbus,Georgia,31907,South,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,3.76,2,0.0,1.8048,2,48.0,1.88,0,No Discount,2015,12,Q4,0,469,80,3,2,467,0,StationeryHub,West Warehouse,0.98,459.62,In Stock
2292,CA-2015-149342,2015-04-20,2015-04-25,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Columbus,Georgia,31907,South,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38,6,0.0,297.69,5,50.0,99.23,0,No Discount,2015,4,Q2,0,103,50,4,6,97,0,OfficePro Distributors,South Depot,49.62,5110.86,In Stock
1517,CA-2017-148446,2017-12-10,2017-12-14,Second Class,MC-17845,Michael Chen,Consumer,United States,North Las Vegas,Nevada,89031,West,FUR-TA-10004256,Furniture,Tables,Bretford Just In Time Height-Adjustable Multi-Task Work Tables,1669.6,4,0.0,116.872,4,7.0,417.4,0,No Discount,2017,12,Q4,0,23,20,10,4,19,1,HomeBase Wholesale,East Warehouse,388.18,8928.14,Low Stock
3379,CA-2017-142867,2017-03-17,2017-03-21,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Houston,Texas,77095,Central,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,13.776,6,0.8,-22.0416,4,-160.0,2.3,1,High,2017,3,Q1,0,389,80,3,6,383,0,PaperMart Direct,South Depot,5.97,2322.33,In Stock
1609,US-2016-115819,2016-04-19,2016-04-24,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72,4,0.0,10.224,5,45.0,5.68,0,No Discount,2016,4,Q2,0,576,100,2,4,572,0,StationeryHub,West Warehouse,3.12,1797.12,In Stock
7533,CA-2016-107146,2016-06-17,2016-06-19,First Class,LC-16885,Lena Creighton,Consumer,United States,Longmont,Colorado,80501,West,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",483.136,4,0.2,54.3528,2,11.25,120.78,0,Low,2016,6,Q2,0,87,25,5,4,83,0,FurniCo Supplies,South Depot,107.2,9326.4,In Stock
2228,CA-2017-130771,2017-07-29,2017-08-03,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Austin,Texas,78745,Central,TEC-PH-10002496,Technology,Phones,Cisco SPA301,124.792,1,0.2,15.599,5,12.5,124.79,0,Low,2017,7,Q3,0,37,20,7,1,36,0,ElectroTrade Ltd,South Depot,109.19,4040.03,In Stock
6855,US-2017-162670,2017-12-23,2017-12-28,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",367.96,4,0.0,14.7184,5,4.0,91.99,0,No Discount,2017,12,Q4,0,83,40,5,4,79,0,OfficeDepot Wholesale,West Warehouse,88.31,7329.73,In Stock
9874,CA-2016-100587,2016-12-10,2016-12-14,Standard Class,SL-20155,Sara Luxemburg,Home Office,United States,New York City,New York,10024,East,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,6.48,1,0.0,3.1104,4,48.0,6.48,0,No Discount,2016,12,Q4,0,261,100,2,1,260,0,OfficeDepot Wholesale,Central Hub,3.37,879.57,In Stock
674,CA-2017-130351,2017-12-05,2017-12-08,First Class,RB-19570,Rob Beeghly,Consumer,United States,Columbus,Indiana,47201,Central,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,0.0,16.5888,3,27.0,20.48,0,No Discount,2017,12,Q4,0,93,20,6,3,90,0,OfficeDepot Wholesale,West Warehouse,14.95,1390.35,In Stock
7220,CA-2015-150770,2015-05-03,2015-05-06,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,49.568,2,0.2,17.3488,3,35.0,24.78,0,Low,2015,5,Q2,0,349,80,3,2,347,0,OfficeDepot Wholesale,Central Hub,16.11,5622.39,In Stock
8366,CA-2017-157273,2017-01-30,2017-02-02,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,604.768,4,0.2,60.4768,3,10.0,151.19,0,Low,2017,1,Q1,0,114,20,7,4,110,0,ElectroTrade Ltd,West Warehouse,136.07,15511.98,In Stock
4550,CA-2015-126557,2015-07-12,2015-07-17,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10003963,Technology,Phones,GE 2-Jack Phone Line Splitter,659.168,4,0.2,49.4376,5,7.5,164.79,0,Low,2015,7,Q3,0,67,20,7,4,63,0,ElectroTrade Ltd,West Warehouse,152.43,10212.81,In Stock
2151,US-2017-139969,2017-11-19,2017-11-26,Standard Class,AF-10870,Art Ferguson,Consumer,United States,College Station,Texas,77840,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,233.058,3,0.3,-53.2704,7,-22.86,77.69,1,Medium,2017,11,Q4,0,39,25,5,3,36,0,FurniCo Supplies,West Warehouse,95.44,3722.16,In Stock
6572,CA-2014-100678,2014-04-18,2014-04-22,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Houston,Texas,77095,Central,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,227.976,3,0.2,28.497,4,12.5,75.99,0,Low,2014,4,Q2,0,74,35,5,3,71,0,DigiSupply Co.,East Warehouse,66.49,4920.26,In Stock
3313,US-2014-133130,2014-09-27,2014-10-01,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,San Diego,California,92037,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,603.92,5,0.2,45.294,4,7.5,120.78,0,Low,2014,9,Q3,0,109,25,5,5,104,0,HomeBase Wholesale,Central Hub,111.73,12178.57,In Stock
1156,CA-2014-136567,2014-12-20,2014-12-21,First Class,PS-19045,Penelope Sewall,Home Office,United States,Harrisonburg,Virginia,22801,South,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",2244.48,7,0.0,493.7856,1,22.0,320.64,0,No Discount,2014,12,Q4,0,99,20,10,7,92,0,HomeBase Wholesale,East Warehouse,250.1,24759.9,In Stock
4705,CA-2016-158435,2016-05-17,2016-05-18,First Class,AG-10900,Arthur Gainer,Consumer,United States,Waterbury,Connecticut,6708,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,65.17,7,0.0,18.8993,1,29.0,9.31,0,No Discount,2016,5,Q2,0,286,50,4,7,279,0,PaperMart Direct,West Warehouse,6.61,1890.46,In Stock
8865,CA-2015-125934,2015-09-11,2015-09-18,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501,East,OFF-PA-10000556,Office Supplies,Paper,Xerox 208,38.88,6,0.0,18.6624,7,48.0,6.48,0,No Discount,2015,9,Q3,0,437,100,2,6,431,0,OfficeDepot Wholesale,South Depot,3.37,1472.69,In Stock
762,CA-2017-126046,2017-11-03,2017-11-07,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Atlanta,Georgia,30318,South,OFF-LA-10004484,Office Supplies,Labels,Avery 476,12.39,3,0.0,5.6994,4,46.0,4.13,0,No Discount,2017,11,Q4,0,456,90,2,3,453,0,PaperMart Direct,East Warehouse,2.23,1016.88,In Stock
7568,CA-2017-140802,2017-04-21,2017-04-23,First Class,KN-16390,Katherine Nockton,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,20.736,4,0.2,7.2576,2,35.0,5.18,0,Low,2017,4,Q2,0,152,100,2,4,148,0,OfficeDepot Wholesale,Central Hub,3.37,512.24,In Stock
1570,CA-2017-165029,2017-11-26,2017-11-30,Standard Class,AH-10075,Adam Hart,Corporate,United States,Atlanta,Georgia,30318,South,OFF-AR-10003504,Office Supplies,Art,Newell 347,12.84,3,0.0,3.7236,4,29.0,4.28,0,No Discount,2017,11,Q4,0,339,60,3,3,336,0,OfficeDepot Wholesale,West Warehouse,3.04,1030.56,In Stock
260,CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,221.55,3,0.0,6.6465,2,3.0,73.85,0,No Discount,2017,12,Q4,0,193,40,5,3,190,0,StationeryHub,East Warehouse,71.63,13824.59,In Stock
7826,CA-2015-127327,2015-02-03,2015-02-07,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Rome,New York,13440,East,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",90.882,1,0.1,15.147,4,16.67,90.88,0,Low,2015,2,Q1,0,113,25,5,1,112,0,HomeBase Wholesale,South Depot,75.74,8558.62,In Stock
1189,CA-2017-117212,2017-02-26,2017-02-28,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,90036,West,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,81.92,4,0.0,22.1184,2,27.0,20.48,0,No Discount,2017,2,Q1,0,79,20,6,4,75,0,OfficeDepot Wholesale,East Warehouse,14.95,1181.05,In Stock
7423,US-2016-114013,2016-03-13,2016-03-15,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-MA-10001148,Technology,Machines,Okidata MB491 Multifunction Printer,449.1,3,0.7,-643.71,2,-143.33,149.7,1,High,2016,3,Q1,0,48,8,12,3,45,0,TechSource Intl,Central Hub,364.27,17484.96,In Stock
5555,US-2014-159618,2014-11-12,2014-11-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036,Central,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,67.9932,1,0.32,-12.9987,4,-19.12,67.99,1,Medium,2014,11,Q4,0,186,30,7,1,185,0,OfficePro Distributors,East Warehouse,80.99,15064.14,In Stock
1898,CA-2014-169775,2014-08-29,2014-09-02,Second Class,RA-19945,Ryan Akin,Consumer,United States,Miami,Florida,33178,South,OFF-EN-10001749,Office Supplies,Envelopes,Jiffy Padded Mailers with Self-Seal Closure,29.808,2,0.2,10.8054,4,36.25,14.9,0,Low,2014,8,Q3,0,84,70,2,2,82,0,PaperMart Direct,South Depot,9.5,798.0,In Stock
4962,CA-2014-156587,2014-03-07,2014-03-08,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",48.712,1,0.2,5.4801,1,11.25,48.71,0,Low,2014,3,Q1,0,69,25,5,1,68,0,HomeBase Wholesale,South Depot,43.23,2982.87,In Stock
6885,CA-2015-120677,2015-05-31,2015-06-04,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,2567.84,8,0.0,770.352,4,30.0,320.98,0,No Discount,2015,5,Q2,0,89,25,5,8,81,0,OfficePro Distributors,Central Hub,224.69,19997.41,In Stock
7475,CA-2014-167199,2014-01-06,2014-01-10,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2573.82,9,0.0,746.4078,4,29.0,285.98,0,No Discount,2014,1,Q1,0,113,25,5,9,104,0,HomeBase Wholesale,South Depot,203.05,22944.65,In Stock
7502,CA-2017-121048,2017-07-14,2017-07-18,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,California,92683,West,TEC-PH-10004977,Technology,Phones,GE 30524EE4,470.376,3,0.2,52.9173,4,11.25,156.79,0,Low,2017,7,Q3,0,90,20,7,3,87,0,TechSource Intl,West Warehouse,139.15,12523.5,In Stock
9808,CA-2017-107209,2017-07-27,2017-08-01,Second Class,JW-15955,Joni Wasserman,Consumer,United States,Raleigh,North Carolina,27604,South,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",194.848,4,0.2,12.178,5,6.25,48.71,0,Low,2017,7,Q3,0,33,25,5,4,29,0,FurniCo Supplies,South Depot,45.67,1507.11,In Stock
3252,CA-2017-119389,2017-04-17,2017-04-19,First Class,BG-11740,Bruce Geld,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",60.312,3,0.2,5.2773,2,8.75,20.1,0,Low,2017,4,Q2,0,137,50,4,3,134,0,HomeBase Wholesale,West Warehouse,18.34,2512.58,In Stock
312,CA-2016-142902,2016-09-12,2016-09-14,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004,West,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",15.232,1,0.2,1.7136,2,11.25,15.23,0,Low,2016,9,Q3,0,178,50,4,1,177,0,FurniCo Supplies,East Warehouse,13.52,2406.56,In Stock
9670,CA-2017-145275,2017-04-02,2017-04-06,Standard Class,AH-10465,Amy Hunt,Consumer,United States,Decatur,Alabama,35601,South,OFF-LA-10001569,Office Supplies,Labels,Avery 499,14.94,3,0.0,6.8724,4,46.0,4.98,0,No Discount,2017,4,Q2,0,225,90,2,3,222,0,StationeryHub,West Warehouse,2.69,605.25,In Stock
305,CA-2015-144253,2015-05-04,2015-05-09,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,New York City,New York,10024,East,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,26.8,2,0.0,12.864,5,48.0,13.4,0,No Discount,2015,5,Q2,0,265,50,4,2,263,0,HomeBase Wholesale,West Warehouse,6.97,1847.05,In Stock
5172,CA-2016-122903,2016-05-27,2016-05-29,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,48205,Central,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,144.12,3,0.0,69.1776,2,48.0,48.04,0,No Discount,2016,5,Q2,0,162,100,2,3,159,0,OfficeDepot Wholesale,East Warehouse,24.98,4046.76,In Stock
4066,CA-2014-102673,2014-11-01,2014-11-05,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-FA-10003021,Office Supplies,Fasteners,Staples,7.52,5,0.2,1.41,4,18.75,1.5,0,Low,2014,11,Q4,0,238,100,2,5,233,0,StationeryHub,South Depot,1.22,290.36,In Stock
4000,US-2015-149629,2015-07-17,2015-07-20,Second Class,MP-17965,Michael Paige,Corporate,United States,Port Saint Lucie,Florida,34952,South,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,5,0.2,5.798,3,2.5,46.38,0,Low,2015,7,Q3,0,110,30,7,5,105,0,OfficePro Distributors,West Warehouse,45.22,4974.2,In Stock
8230,CA-2016-123050,2016-04-04,2016-04-08,Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York,12180,East,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3,0.0,37.7874,4,42.0,29.99,0,No Discount,2016,4,Q2,0,170,35,5,3,167,0,ElectroTrade Ltd,South Depot,17.39,2956.3,In Stock
9407,CA-2014-152618,2014-03-14,2014-03-17,First Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60653,Central,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,8.448,2,0.2,2.64,3,31.25,4.22,0,Low,2014,3,Q1,0,518,100,2,2,516,0,OfficeDepot Wholesale,East Warehouse,2.9,1502.2,In Stock
4683,CA-2016-127698,2016-12-01,2016-12-01,Same Day,MV-18190,Mike Vittorini,Consumer,United States,Raleigh,North Carolina,27604,South,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,863.928,9,0.2,86.3928,0,10.0,95.99,0,Low,2016,12,Q4,0,52,20,7,9,43,0,DigiSupply Co.,Central Hub,86.39,4492.28,In Stock
8790,CA-2017-126914,2017-06-15,2017-06-19,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Monroe,North Carolina,28110,South,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,77.728,2,0.2,-3.8864,4,-5.0,38.86,1,Low,2017,6,Q2,0,152,30,7,2,150,0,OfficePro Distributors,South Depot,40.81,6203.12,In Stock
5550,CA-2014-159800,2014-11-28,2014-12-01,First Class,SG-20470,Sheri Gordon,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,139.93,7,0.0,34.9825,3,25.0,19.99,0,No Discount,2014,11,Q4,0,39,35,5,7,32,1,TechSource Intl,South Depot,14.99,584.61,Low Stock
3310,CA-2015-144386,2015-11-05,2015-11-11,Standard Class,GT-14635,Grant Thornton,Corporate,United States,New York City,New York,10009,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",25.344,6,0.2,8.8704,6,35.0,4.22,0,Low,2015,11,Q4,0,310,80,3,6,304,0,PaperMart Direct,Central Hub,2.75,852.5,In Stock
4985,CA-2015-160696,2015-09-06,2015-09-10,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Nashville,Tennessee,37211,South,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,7.24,5,0.2,1.1765,4,16.25,1.45,0,Low,2015,9,Q3,0,140,100,2,5,135,0,PaperMart Direct,Central Hub,1.21,169.4,In Stock
9005,CA-2015-102855,2015-04-05,2015-04-06,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Spokane,Washington,99207,West,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,23.84,8,0.0,6.4368,1,27.0,2.98,0,No Discount,2015,4,Q2,0,87,60,3,8,79,0,PaperMart Direct,East Warehouse,2.18,189.66,In Stock
583,CA-2017-145233,2017-12-01,2017-12-05,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,105.584,2,0.2,9.2386,4,8.75,52.79,0,Low,2017,12,Q4,0,26,20,7,2,24,0,ElectroTrade Ltd,South Depot,48.17,1252.42,In Stock
9738,CA-2017-129294,2017-03-16,2017-03-21,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,90032,West,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",310.12,2,0.0,80.6312,5,26.0,155.06,0,No Discount,2017,3,Q1,0,240,40,5,2,238,0,OfficeDepot Wholesale,South Depot,114.74,27537.6,In Stock
6251,CA-2017-121580,2017-05-29,2017-06-04,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Columbus,Indiana,47201,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",7.98,1,0.0,3.99,6,50.0,7.98,0,No Discount,2017,5,Q2,0,132,100,2,1,131,0,OfficeDepot Wholesale,East Warehouse,3.99,526.68,In Stock
1761,CA-2015-130785,2015-09-05,2015-09-09,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,San Diego,California,92105,West,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,4,0.15,-4.8392,4,-1.18,102.83,1,Low,2015,9,Q3,0,77,30,7,4,73,0,FurniCo Supplies,South Depot,104.04,8011.08,In Stock
8411,CA-2016-130820,2016-11-15,2016-11-15,Same Day,ON-18715,Odella Nelson,Corporate,United States,Burlington,North Carolina,27217,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,630.024,4,0.4,-199.5076,0,-31.67,157.51,1,Medium,2016,11,Q4,0,42,20,10,4,38,0,FurniCo Supplies,West Warehouse,207.38,8709.96,In Stock
7363,CA-2016-163594,2016-04-12,2016-04-14,First Class,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,36.624,3,0.2,13.734,2,37.5,12.21,0,Low,2016,4,Q2,0,141,80,3,3,138,0,StationeryHub,West Warehouse,7.63,1075.83,In Stock
8118,US-2017-113201,2017-06-30,2017-07-05,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,204.95,5,0.0,100.4255,5,49.0,40.99,0,No Discount,2017,6,Q2,0,198,100,2,5,193,0,StationeryHub,West Warehouse,20.9,4138.2,In Stock
5651,CA-2017-142342,2017-07-17,2017-07-19,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,10.56,2,0.0,0.0,2,0.0,5.28,0,No Discount,2017,7,Q3,0,211,40,5,2,209,0,PaperMart Direct,South Depot,5.28,1114.08,In Stock
4618,CA-2015-117800,2015-09-21,2015-09-26,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Everett,Massachusetts,2149,East,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,589.9,2,0.0,147.475,5,25.0,294.95,0,No Discount,2015,9,Q3,0,105,20,7,2,103,0,DigiSupply Co.,West Warehouse,221.21,23227.05,In Stock
97,CA-2017-161018,2017-11-09,2017-11-11,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,7,0.0,40.5426,2,42.0,13.79,0,No Discount,2017,11,Q4,0,268,50,4,7,261,0,HomeBase Wholesale,West Warehouse,8.0,2144.0,In Stock
9984,US-2016-157728,2016-09-22,2016-09-28,Standard Class,RC-19960,Ryan Crowe,Consumer,United States,Grand Rapids,Michigan,49505,Central,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,97.98,2,0.0,27.4344,6,28.0,48.99,0,No Discount,2016,9,Q3,0,54,20,7,2,52,0,TechSource Intl,East Warehouse,35.27,1904.58,In Stock
